Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints
54,0,55035,3,3,2122.121771741511,0.2084385663537908,33,1.2110336129139685,12.576137429283683,27,19,5,3,4512
45,0,141796,4,3,9546.00650375046,0.2393738287789621,2,8.102730159463269,0.7409724271054021,16,11,8,7,1728
34,0,25279,2,3,8162.392765714581,0.1164192821714338,29,4.991231593375086,0.6722481092774886,8,8,8,2,1134
20,0,113938,2,0,9251.203220688329,0.2415183086291263,41,5.473617728092679,8.991587485010662,14,4,1,8,669
28,1,80873,0,3,6076.717815776288,0.1990913518089242,20,3.5893332682510968,13.00539345867306,98,10,5,3,245
39,1,149985,1,2,3334.8486548459096,0.1162375682994698,7,8.422920456545071,7.877215231158063,91,15,4,6,1687
25,0,91633,4,1,2641.0609826040354,0.2064395411946483,30,2.561423115372383,7.45452011593333,79,14,6,0,3590
38,0,39943,2,0,8640.550935711632,0.2978650709957625,45,6.630951590890216,6.982317329658968,96,10,1,2,15
36,1,65819,3,0,9893.444594949817,0.0477641110365771,36,5.364241724439768,10.885621431717231,29,7,2,5,3077
63,1,102277,1,0,6549.452594892188,0.1932253824396159,41,9.565551199500693,8.037685395301605,47,1,6,0,2189
69,0,74641,2,0,1259.8196507551006,0.0240194428670365,22,6.525591793169463,13.958590603642593,42,8,3,1,1055
20,0,49815,4,3,8974.679656240343,0.0970147424643041,5,1.1772095978985555,12.85860529937628,51,7,3,7,1185
21,1,139645,2,2,6908.3216018234125,0.2694749701220927,16,6.719928636869443,9.444860362601617,33,9,1,6,2012
37,0,63202,0,1,4120.0125630188,0.0873834996697367,46,4.844208209195076,2.223146901718801,9,18,5,1,2299
34,1,87759,0,2,5713.027195271236,0.2750019618699352,48,2.2260086553929224,9.01813285889399,80,5,4,7,452
64,0,131269,3,3,4319.030113327,0.1374971665224338,43,6.637082085838926,12.45430219056178,53,14,4,5,3987
54,0,74504,4,3,5547.813356946453,0.2706638630648034,47,3.610006718957363,3.0546588999253785,97,8,5,6,4416
39,1,85262,3,1,2296.013770343742,0.0620286344155707,15,8.739497274629453,11.413138741086906,30,8,5,7,36
57,0,107636,0,3,8193.13344919067,0.0557668930198862,7,7.482443241445605,13.065490977695402,5,9,7,5,3372
66,0,84372,0,3,5813.878234102019,0.0113837925447515,38,7.632126010893094,1.2076513655078889,29,7,8,6,2914
26,0,96593,4,3,8765.247871679318,0.1580595879361249,43,6.146541634247931,14.745266436351118,37,11,9,9,3866
27,1,50985,3,3,2633.509954577045,0.1682628849894862,48,1.5566861609796914,4.306873292368536,37,6,4,5,680
38,1,36473,1,3,7804.907590576396,0.0863387702431703,12,1.7209371556072526,8.32408330919141,99,11,8,5,3020
69,0,41637,4,2,5603.1594490844745,0.278747600861718,0,5.649953410562092,1.6490066773009686,58,12,4,3,677
59,1,42159,2,3,6132.987046771831,0.0208304206673189,20,4.064300976573895,3.5886603012705245,33,18,7,0,1773
47,1,111181,2,2,3946.34245974896,0.1156206524136426,10,4.142058687231623,8.004091100088324,35,4,0,1,3037
48,0,98027,4,0,7438.491817024589,0.286208950092834,26,4.7661629362727735,9.132317240658631,5,14,0,6,1973
63,1,125912,0,3,2635.0214767205234,0.1435674931943644,20,1.496356035237524,1.2394444202192,10,2,2,1,3550
22,1,117305,3,2,8160.669166086571,0.2865090040999526,39,9.20090800810938,7.495804130290014,51,0,6,8,3958
41,1,25051,2,2,3490.9502206579555,0.1907807534560461,12,1.2696967277440492,2.622464145115159,71,11,4,8,3898
62,0,128987,3,0,311.49531465992777,0.1419343878492556,30,5.682340498856652,5.756223573635875,15,16,5,0,2210
20,0,132312,2,0,2377.4536746186727,0.0402060039816265,19,4.010657263460497,4.415163615184962,89,13,5,3,2787
65,0,21601,1,1,890.7196725633688,0.0757333414098527,16,6.984844695383859,10.977251938026855,3,5,9,7,1935
32,0,65987,4,2,6206.682248607949,0.2730646852008186,23,1.4314157799047842,5.253545427061529,82,9,4,9,2948
55,0,92708,4,1,5791.402315660568,0.1541492924795808,9,5.246199980600424,7.933280326004838,80,2,4,7,4079
64,0,74878,3,1,393.3748104432634,0.1567583423365927,49,5.963385755269889,6.780597389102533,82,19,3,2,2849
36,1,115140,4,2,9184.41701376127,0.2410262146410185,0,5.575495167105523,6.45564409281136,51,3,9,4,4184
34,1,37423,0,1,4553.785435879599,0.2316182809670116,45,1.019319332146773,7.904452134315986,52,3,5,9,1481
34,0,24033,1,1,8960.626290601975,0.1050826368589303,15,2.341590341413444,3.87815082219833,85,3,0,2,3150
60,0,142641,3,3,2136.9176252263305,0.0907118315194205,43,8.359110611484365,1.4170098102783582,68,14,6,3,3041
27,0,56894,1,0,2789.5013861618454,0.0276550765739849,32,2.556227480248371,13.0486058833051,42,5,7,9,3590
22,0,70293,0,2,1851.9056635013465,0.0957757812369169,33,4.489137145129441,1.8072066273974663,79,5,4,0,4654
28,0,124065,3,3,3443.3281389533054,0.2216283380310116,41,3.591141878650008,1.2736587822147842,39,6,0,1,1932
31,0,61182,2,1,8787.203256015513,0.2035497888837139,22,1.3978233121551664,9.21476885022594,3,1,5,4,2167
20,0,148575,3,2,7070.99685432208,0.0698314645336768,7,2.450851975247441,3.861877879883964,52,13,4,6,1143
19,0,90780,2,1,5042.466168722588,0.291494075596974,41,3.3045474636243592,7.123166634914454,53,11,9,3,2737
56,0,25293,3,3,4449.553882412667,0.1988200641317876,8,1.4555378490368225,0.6060043625816687,13,10,4,1,262
57,0,27818,1,0,4717.678815372264,0.1508484545021644,8,2.525622035802818,1.6660664536443366,78,3,1,3,2190
66,0,143439,3,0,8179.663397386008,0.2307908326232486,1,4.963428198736448,7.063935813612281,7,16,7,2,3602
63,0,135864,4,0,6048.615990647619,0.2333794277850247,41,1.1067608029550244,3.547348716803137,32,11,4,6,1514
38,0,114627,1,0,1185.7036858698548,0.0115521875506146,13,8.119660433004036,13.602499792609862,88,4,1,4,3179
24,1,46592,1,1,3018.228729290276,0.0458163132490203,12,4.171384848851313,13.350499545730944,84,6,5,6,885
29,0,148750,2,3,8438.85479023655,0.0832751298121703,3,2.128072406083662,7.259333761851679,26,0,8,2,3540
52,0,27509,3,1,9440.281057100585,0.0984340591150954,10,3.0079534446569656,4.818485985156844,59,16,8,3,1490
29,0,105476,1,3,8123.8264981963775,0.150196166715664,5,8.784551205007695,6.329687988628749,2,14,0,4,4856
26,1,38073,3,0,9333.89596368498,0.1928078769160092,8,4.735613420093973,5.833018022459251,9,2,3,8,1645
61,0,142747,3,2,7404.995692779288,0.1852045064929549,1,1.584582588515257,3.27972104535872,95,3,2,1,3654
20,1,85064,3,1,1569.0150986464364,0.2922073749522359,26,8.827286616534622,12.55994758128621,63,10,2,0,1138
62,1,100912,0,2,9074.190911912488,0.2165854767980293,2,4.6181267548230185,4.162646791168224,5,14,3,8,4368
24,1,98363,2,0,2338.853153965133,0.2100100846742232,41,7.541889559706111,14.170868053808888,40,17,5,7,881
39,1,99015,2,0,4460.706192033405,0.2474744898296464,18,8.1943638996793,12.602621150665792,26,0,8,8,2808
45,1,35512,3,1,3830.4671265968977,0.1133346251078712,0,6.266895592496133,0.890640085783938,40,8,5,3,4368
49,0,30830,1,3,1480.853384353151,0.2081809799362063,25,6.69783397722296,10.240786191111548,31,1,6,6,3054
58,0,50539,4,1,6406.080626616656,0.0482618705801895,16,1.8023624918552537,12.134059824536676,39,10,4,0,2451
49,1,71253,2,0,8256.37413346628,0.0631923371872218,14,9.126607072710511,9.804781498983074,89,3,7,6,1092
26,1,126657,1,2,5192.086395413873,0.2666192816780387,2,8.09582520279589,13.079535803065172,5,18,7,4,4149
29,1,24558,4,2,3234.9309769779184,0.0758641847472561,17,3.200061274316462,4.70997270918402,28,0,0,9,1506
63,1,88831,4,2,1800.923048392741,0.2721030196890731,36,7.233549782050717,7.693088008068135,27,3,3,6,2650
30,1,87258,4,1,1289.361439815342,0.1463486271334739,18,1.6444366371666377,9.562416099721757,6,2,1,5,2765
58,0,62136,1,3,3606.382661301135,0.0874211236622359,0,2.1094048410714623,7.441970489016579,90,4,7,6,2674
22,0,61420,3,0,2737.5418722740915,0.0236681419980786,3,2.7977292524606643,1.8681664342905049,98,13,8,0,1961
21,1,107457,0,3,1578.5977778196295,0.1880902686978867,41,8.73956545599703,2.0019548437842563,80,14,5,2,3369
39,0,82513,3,0,9328.444537930742,0.0776745073233759,33,3.7934637343302793,4.78588614437057,11,13,2,4,589
38,1,122876,4,1,9029.15080795743,0.0750514877422672,12,5.411813711965829,1.13545768426974,66,8,0,8,3484
36,0,118115,2,0,2856.621445794198,0.2520411745735051,28,7.901481140071718,3.9578735558683698,23,0,9,3,1362
21,1,43095,3,2,3173.7566907166643,0.0769233656673935,44,4.429821123295131,5.9561920263871695,45,9,3,6,3879
36,1,52886,0,3,3548.951548492374,0.1085329049585965,19,5.769613394985907,5.811354978431766,14,0,1,3,1140
63,1,82580,4,2,7849.987497588646,0.0617534840575397,16,5.505979755960108,9.76352380167555,71,9,8,2,4802
44,0,132311,1,1,6864.856504917237,0.019388934625416,44,1.261065478103847,7.439288743807147,12,11,0,3,2477
55,1,35921,3,1,6284.025684280746,0.2168856655620959,1,7.994711797637417,9.665515332829514,65,4,8,9,2638
65,0,56116,1,2,5392.617096162174,0.0839948378653531,45,7.479266722367821,0.5235997677595403,39,11,5,8,3841
62,1,96133,3,1,4045.6192539049,0.1839026067744148,29,7.65922796900893,12.976932578266036,9,11,1,3,1574
40,0,137582,4,0,4105.568714600397,0.099954049397589,44,3.9033681395703095,10.226073422544868,95,8,7,8,4125
39,0,74281,3,0,8052.797830851484,0.0722003477823934,38,3.5344252569372574,4.240996861424387,64,8,2,2,2738
36,0,83059,3,0,2945.4146090981394,0.0108604182838938,6,1.3092079120492142,4.020952128453675,24,18,0,2,916
32,1,101132,4,2,405.00587357125,0.1349405251921981,33,4.103682480635074,1.5044274578590346,30,19,5,3,2477
66,0,61232,3,0,5988.804191435566,0.0279223169060783,37,3.465435326699342,0.8960910896732068,19,7,1,0,4426
47,1,76268,1,0,4869.26639099207,0.0752740362369996,43,8.047037936391106,12.14837013339281,73,13,7,2,3985
60,1,64735,3,2,6867.148138870312,0.057438028702022,38,3.123879175263032,4.809094410921536,35,13,7,5,4453
42,0,105030,4,1,7461.334387788774,0.2299848924359031,21,9.401812569153384,12.593005133810594,69,17,0,2,250
37,0,137971,3,3,7861.788632334972,0.1299299521781175,32,1.2069014509245002,6.968304773699162,60,12,1,9,2036
69,0,129839,4,3,3728.492101488197,0.2911809047635472,3,9.491234236269484,5.499359614111631,74,11,8,4,2261
49,0,67408,0,2,4676.118311199616,0.084945377072454,25,8.212897456047283,12.604249761457314,60,3,3,4,2974
68,1,65606,4,3,8843.253197754337,0.0773290722591166,30,3.095353988110013,7.941110990035974,83,15,3,5,3789
23,0,132540,3,3,3652.8400450746894,0.0816264666202414,46,4.759766816808362,11.981921553961968,37,4,4,5,2234
38,0,71334,3,1,1407.661747699631,0.2114021787228517,11,2.1045606041672653,9.751209384957685,15,9,1,3,1617
32,1,37986,0,2,4338.210945968567,0.093173764760275,34,9.423413439044898,8.89499073645127,66,12,0,2,220
19,1,21316,2,3,9061.72674294641,0.1818538372200475,24,4.729701879473655,4.430066592006693,21,8,7,8,4586
48,1,99697,3,2,501.9916974039159,0.0850047786817471,35,9.823027092835558,3.49879716281518,37,5,4,9,3125
24,1,20360,2,2,8741.833890217891,0.1774724250725065,7,4.897577058321755,8.165270355137032,39,11,1,2,455
63,1,22599,3,1,7721.847718973594,0.2404687284467658,20,5.231023980056976,3.925110433865984,79,0,1,6,1148
25,0,103962,2,3,8475.358970190448,0.1437233973211513,26,8.10795427930828,8.344044586819162,0,14,9,6,3143
34,0,132696,3,0,8206.719110351463,0.0718370382204863,21,7.399909491039899,14.506448163809656,38,0,6,0,2211
32,1,30886,4,3,8501.839918853992,0.1093387067076361,45,5.004410715179802,7.925375869004013,87,17,3,5,849
38,0,80217,0,2,4395.832642410263,0.2277677180809386,43,7.826035375279746,7.557262771686379,72,13,9,9,1262
53,1,103552,3,0,699.9817324497578,0.2193933612226741,14,1.3478384297103152,11.530819972940831,99,0,3,1,4705
68,0,45059,2,3,4247.8124087895085,0.2057598816834998,7,9.428627280065951,1.6272289928496957,91,3,7,8,2533
50,1,61581,2,0,8222.742908452903,0.1134551188233138,20,5.63582731778933,12.262549697059436,99,9,9,3,803
68,0,90123,1,0,8398.970473940884,0.1995061542485661,33,6.1960932261876,7.447452729169069,93,6,6,5,133
50,0,113614,4,3,7448.369533491819,0.1577903333266918,29,7.686025462747939,10.046556303968446,91,12,4,8,4730
50,1,78479,1,0,2164.8333804563904,0.2587514738475128,32,7.835433246184726,11.803919800440648,54,12,6,4,649
40,1,136193,3,1,7999.231987515214,0.1435385719867151,43,6.905611591633959,13.970479689214075,79,13,4,7,1350
53,0,40978,0,3,1026.2327321704388,0.1617442443196973,17,9.097300783410224,5.285153592031207,68,12,1,7,4987
68,0,68359,1,3,2556.270048378541,0.195967068434637,33,4.135095223484472,8.681389427867131,94,2,0,0,2510
57,1,90509,3,3,7508.181114959899,0.1775161316645364,45,6.496579620714217,3.58886024232615,10,2,2,6,3700
34,1,30760,1,2,6556.206409952723,0.287310950019251,15,5.7375660298142925,7.130923578330292,24,4,5,6,701
25,1,45832,3,1,9027.9005606795,0.0229401117183111,0,3.914479205862048,5.329365925343812,9,6,4,0,2903
60,1,131257,3,2,1110.9988833495331,0.2256846678996011,2,7.394786946292506,6.320946701431758,76,17,3,3,4660
66,1,35213,2,0,460.6244538748751,0.2219484925362373,0,9.255775251716596,2.182958423079564,44,12,7,7,747
53,0,112345,3,1,8831.380918424553,0.0550574413523358,48,3.767988153807336,4.789019821903115,92,14,4,4,919
43,0,120651,2,3,9468.657198394068,0.0953082338173346,6,6.735621685944697,6.123021914497029,97,19,8,2,107
26,0,124903,0,2,2230.75607018071,0.1823998521595516,30,3.8369477540218506,4.62612130603023,67,13,1,5,3223
32,0,60301,1,2,9988.281818026891,0.1737568930234281,44,7.953013947987912,3.608661517900584,40,13,4,2,3132
52,0,44719,4,1,8594.483208211346,0.1670371420387285,11,9.221506373219892,7.078027785125853,93,8,4,8,1906
64,0,88835,3,3,2068.324839422466,0.2886825222095164,35,2.0593381358123724,6.018675815045845,8,1,2,0,2225
69,0,117807,3,0,1478.2802113005357,0.1604543493606509,11,3.156131248660059,0.9497334967509098,84,5,0,8,2645
40,0,106624,3,3,1602.2843485491828,0.125780529370721,13,5.256354580348753,2.6942752291151457,90,17,9,2,568
45,0,111640,3,0,3392.564675884278,0.0636005908593988,0,8.727315726047621,12.747286307707885,46,13,5,2,2847
49,0,146358,3,1,4114.616753881308,0.2766527607694659,36,8.22668171464896,13.325716849423005,0,11,3,8,2612
57,1,126753,4,0,9223.489299799712,0.2617476859607935,20,4.811215417049777,5.776463551483497,8,9,0,4,4402
42,0,132149,2,1,7536.358781759556,0.0434471838169196,20,1.7428570245732236,8.672371147129292,35,8,0,1,3639
61,0,79682,1,3,2320.80679529033,0.2131484770005561,26,9.067208210925225,13.50396978473852,5,9,2,4,1455
55,0,109523,0,1,7841.312300516696,0.0507562459179526,3,2.539627535640483,3.2853786510583163,0,1,4,1,2767
45,0,22781,1,0,1687.6005855422422,0.1899095289927125,19,5.454288579027635,2.9614248624044586,67,9,4,0,2386
46,1,134540,1,0,2901.619192885972,0.0105138658830772,18,5.903688127398821,12.801602269626033,34,18,6,9,3545
36,0,140788,1,0,9421.250950540458,0.0235359683143721,13,5.472842819871711,14.287420579067645,73,4,8,5,460
31,1,118994,4,3,1494.7774342884793,0.2073363760314377,38,1.2059592643321886,7.51400354902551,42,10,6,4,3400
54,1,119742,2,0,6711.040800399052,0.0393900880295625,36,3.37879111938608,6.945911554485582,93,8,8,0,3940
40,0,139278,0,0,9648.535396153016,0.1176936536916183,16,6.238730243470091,4.479487428703679,55,10,8,1,433
55,0,42119,3,3,4740.383485680379,0.2874387928717042,44,2.541798172952023,1.503480920355728,94,0,6,8,66
49,0,116559,4,1,7678.0136619529585,0.2553655512428896,45,9.985750546090928,5.31737268315932,95,2,8,2,344
41,1,134650,3,3,5363.629808039131,0.0182003108178216,30,3.1023738535849734,0.5412900215222627,29,7,2,5,2036
41,0,31880,2,1,612.9994718323189,0.030315352504017,2,7.306866611137536,3.178099428063897,26,7,8,1,1928
52,0,26621,1,0,6834.5113641461785,0.1669764007465255,22,1.9603934110304468,7.1817672136543855,8,13,7,5,2497
44,0,100241,4,3,5067.657615945067,0.0668113783648677,3,9.276465371686754,0.7831958064868719,13,8,6,6,2161
42,0,94159,0,0,6365.570410202086,0.1644605636185533,35,4.009012628893608,3.541255628329705,79,0,2,9,2967
50,0,39195,0,3,3925.221825327572,0.1452993284865115,47,9.135685390638264,9.013605539265091,62,14,6,5,964
68,1,70606,3,2,8348.812839890954,0.2263158124790689,22,2.282024824228787,14.81780652431894,61,5,2,4,4529
58,1,140611,3,0,8252.234956896958,0.0261083713552648,25,3.573739890834657,2.327397229884217,1,17,2,6,488
54,0,45063,0,1,6484.46456198595,0.0412213522537223,34,6.8989919231342745,9.979531017935834,85,4,4,8,4269
54,1,25050,3,2,1788.9405277349829,0.1284534166157107,47,2.756566376264004,1.19639840479494,32,14,0,3,3810
69,1,23665,4,2,7738.819596091707,0.2096271043274536,33,2.665261223713692,13.841413135503242,68,18,4,5,217
34,1,80282,4,0,6175.88488603336,0.0899964382460108,14,4.0331851278519615,13.298945591853952,46,4,2,1,2945
29,1,90207,1,3,1348.1029642447309,0.1547285353306912,13,7.157621692232104,4.601199019547201,92,9,5,5,2299
53,0,51236,2,2,5017.945279833227,0.0481227887137298,31,1.654057347650665,2.436626019161551,44,6,7,1,1816
60,1,72018,2,3,2734.4304222352507,0.1434479862979548,40,5.014305687166418,14.484325529110532,97,14,5,5,3555
39,0,56884,4,0,8417.367827460499,0.0650749352830902,15,7.556172077844462,13.71735528612639,41,4,8,8,3038
30,1,147955,2,0,3790.041136692996,0.2860209398676881,30,4.01033257369772,3.4846633986361133,91,9,2,9,464
59,0,46515,0,0,8239.496273512264,0.1297211117370375,9,4.164108220564191,1.9078368655006448,35,11,4,4,4217
35,0,116279,3,1,3945.3960827817095,0.2481422204068354,17,1.7764712995272935,14.76036168798031,8,13,4,6,737
39,0,21658,1,2,1572.8854971877718,0.1102195899363955,45,7.64336790816678,4.505185017779938,20,16,8,1,2545
52,1,57249,3,2,2927.138708643262,0.2833803396986456,37,7.430704611520471,9.619372236248672,50,8,0,2,2164
18,1,38018,4,2,7492.677685439742,0.0301261440407831,27,8.235109622220325,1.5798910116879028,55,6,2,3,82
43,0,142047,3,1,9581.480236806534,0.1929868235954042,0,7.940904627058438,7.987060868881089,8,17,6,4,4068
63,0,102797,4,2,3419.590198470248,0.2332372862154167,0,5.009391597791788,11.651655985106492,80,5,1,0,4248
64,1,116238,3,2,1045.1262778610662,0.0163357450979927,20,4.347466350056116,14.796862258584763,38,10,1,7,4924
43,0,66295,1,2,9301.962801237756,0.0288723901908912,39,2.141538909672048,13.801278414544491,59,0,3,3,255
30,1,54980,3,1,3921.872888917373,0.1062461630881341,29,9.76178764151858,9.355198479610658,41,11,5,5,3772
20,1,50688,4,2,6876.94343100035,0.2724377308001388,14,2.0783922821832785,3.10410342726271,16,16,2,6,3536
47,0,58560,0,2,3560.625313859181,0.0608604792537556,1,5.425574325578216,11.214935120971852,26,11,0,3,4383
34,0,103408,4,3,2380.161236394329,0.2776787695636669,16,8.426111078366398,6.035412524920051,89,16,7,7,3087
28,0,49715,4,0,7029.19587090038,0.2856816987496832,12,7.889957708214971,14.86459477120112,76,8,8,4,3953
59,0,115066,3,0,367.90047506644174,0.2187772211294319,17,4.198449815984058,13.000568503273236,37,14,4,0,1230
68,1,21132,2,3,9014.28895166996,0.1984271226436185,7,3.0158538020267533,14.877883295288903,81,7,5,3,3393
42,0,32552,4,0,2257.1413354728047,0.1785173879447385,42,2.5704705982169576,0.8907383286156363,31,3,8,4,1068
45,0,109779,0,2,8383.984491524046,0.2826393878159118,6,2.384030881810251,12.561754154488307,97,14,2,3,467
50,1,79223,1,2,3006.8061285070085,0.2883170406087314,11,6.469383978129428,5.630586215158455,19,18,6,4,1696
52,0,144772,0,3,6899.780719980088,0.012504434762261,21,4.659801941199891,10.366933010959796,65,19,6,8,1094
59,0,128112,3,3,8439.043311877263,0.0931835016995777,23,9.761126827498089,0.5373471181940648,66,4,2,3,3157
64,0,83483,3,2,5856.946294537695,0.0442869101371446,28,6.721824332669772,5.487081499807979,14,4,7,2,1418
18,0,85470,4,2,3544.1500147243137,0.13956144848464,23,5.560507267012628,13.986500234612308,21,12,6,9,189
56,1,81561,0,3,4264.637701009104,0.179218289990347,35,6.7654167871962265,12.986676138479249,16,2,1,0,1089
52,0,40753,4,1,236.380280929023,0.2811837099449228,12,7.883682919984736,0.6313684396449988,18,11,5,2,405
